review	rating
Undvik företaget!! Enbart strul från dag ett. Vi blev bokade till underleverantör i Stockholm trots att vi bor i södra Skåne. Installationen drog ut på tiden och när den väl gjordes var den under all kritik. Ett år efter att installationen gjorts så slocknar plötsligt hela huset, ingen ström. Vi fick ringa hem en elektriker på jourtid som konstaterade att lastbalanseringen  inte fungerade samtidigt som han skickade en faktura på 5 000 kr. Eftersom vi var i akut behov av att kunna ladda bilarna så kom elektrikern även dagen efter och installerade en ny lastbalanserare i laddboxens egna märke. När parkoppling ska ske kan supporten se att den tidigare lastbalanseraren och laddboxen aldrig har haft kontakt - de har aldrig varit parkopplade. Installatören har alltså inte gjort sitt jobb och vi har inte fått det vi har betalat för. Enligt elektrikern är det bara ren tur att huvudsäkringen inte smällt.Så med en extra utgift på 8 000 kr har vi nu mejlat Evify men såklart inte fått något svar. Vi kommer inte att ge oss utan kräva ersättning för de extra utgifter vi fått då deras underleverantörer inte kan göra sitt jobb.Min starkaste rekommendation är att undvika Evify!	1
Hittills under all kritik. Installation av en laddbox gjordes en månad sedan, men fortfarande inte slutfört så att den skulle fungera. Installationspartner Inovela svarar inte på sms eller telefon. Evify verkar inte alls ta något ansvar för sin tjänst. Undvik dessa två företag och använd en seriös elektriker/installatör i stället!	1
Ordern ej expedierad efter två arbetsdagar. Leveranstid är 2-4 dagar för varor i lager. Jag tror inte de klarar av att leverera inom den tiden. I alla fall inte om man utgår från orderdatum.Den tredje dagen (tisdag) utan orderexpediering, valde jag att annullera ordern och få pengarna tillbaka. Det gick inte utan drogs i långbänk av Evify (med en lång mailväxling), som till slut på fredagen ändå skickade varan jag beställt, men som jag inte längre ville ha. Nu blir det väl en massa strul att returnera den misstänker jag.	1
Funkar ej som utlovat. Dubbla fakturor. Svarar ej, återkopplar ej.	1
Jag vill starkt avråda från att anlita Evify. Min erfarenhet med företaget har varit en katastrof från början till slut. Installation av laddbox och lastbalanserare var så undermålig att min egen elektriker uttryckte chock över hur dåligt jobbet var utfört. Kablar var löst monterade, fel dimensionerade och bröt mot grundläggande installationsregler.Trots upprepade kontakter med supporten – som mest verkar intresserade av att skjuta problemet vidare till inkompetenta underentreprenörer (3 olika har varit här) – har problemen aldrig blivit lösta. Proppar går fortfarande, laddningen fungerar inte som utlovat, och kommunikationen är långsam och ineffektiv.Att behöva påminna och pressa dem vid varje steg är både frustrerande och tidskrävande. Efter drygt ett och ett halvt års strul är jag fortfarande kvar med en trasig produkt och ingen lösning i sikte.Välj ett annat företag om du inte vill bli lämnad med problem som ingen tar ansvar för. Evify verkar mer intresserade av att försvara sig än att lösa kundernas problem.	1
En månad efter köp, ingen har hört av sig för installation	1
Installationen blev ej utförd enligt anvisning. Fel varor utskickat 2ggr. Även att man påpekat detta innan. Dubbelfakturerar och åtgärdar ej trots upprepad kontakt. Fungerar fortfarande inte efter upprepade försök att få ut någon som gör om och gör rätt. Återkopplar ej på telefon via kundservice trots blivit lovad.Undvik!	1
Påstridiga säljare som lovar mycket men så snart du skrivit på kontraktet så slutar de ring och sen när du får problem så är supporten obefintlig! Hemsk upplevelse, känner mig totalt lurad att köpa ett ellagringsbatteri som inte funkar, inte genererar den utlovade inkomsten!	1
Beställde grejerna för över 2 månader senare. Vid installation fanns inte alla saker med. I stället för att skicka hit personal ”tvingar” man mig som är fullkomligt oteknisk att åka o köpa det som fattas o installera klart. Säkringarna smäller konstant så nu kan jag inte använda det jag betalat massor av pengar för.	1
Ett uselt företag som skickar fakturor på installationer de inte utfört! Sorgligt!	1
Kom och installerade laddstolpe och det fungerar inte. Har pratat med dom och dom har lovat att stanna fakturan eftersom det inte fungerar trots det så tycker Evify att vi själva ska fixa det och lika så skickar dom inte ut någon som kan slutföra jobbet. Det har gått över en månad och fortfarande har inget hänt dom säger att dom ska skickat en grej som dom tror att det är fel på och det var för över en vecka sedan. Vi har ringt flera gånger och frågat varför det inte kommer någon och slutför och får inget vettigt svar.	1
Om du har ett äldre hus (60/70-talet), då ska du nog ta in en egen elektriker som installerar boxen.Dom kommer bara installera boxen sen försvinner dom, dom kommer inte se till att allt fungerar som det ska. i mitt fall så var huset sned-/överbelastat på fas1, men det är inget dom upptäckte eller fixade. jag fick ändå ta in en elektriker som kostade extra. Jag ångrar köpet, borde ha valt eways eller laddboxkillarna	1
Jättedålig service. Installationen tog längre tid än utlovad. De skickar felaktiga frakturer som fakturerar dubbelt. Vid telefon och mailkontakt känns det som en pratar med ett callcenter som sitter hemifrån utan koll på produkter, fakturor eller service. Känns som ett låtsas företag som endast köper in tjänster (boxar, installation, callcenter etc) från olika leverantörer med låg kompetens och inget ansvar.	1
Katastrof kundsupport, de undviker att svara på frågor om deras luddiga och skeva prissättning som inte stämmer med prislistorna och ordern. Produkt har blivit restat i två månader utan att de meddelade mig heller. Har dessutom fått en extra faktura på just den tjänsten som jag har ifrågasatt.	1
Akta Er gör detta Blufföretag.För det första hade dom inte laddbox hemma och det fick man veta efter beställning. Dom anlitar Inovela som elektriker. Man får en extra kostnad på 1000kr om man uppsäkrar huset, vilket inte står någonstans. Vi tog dyra paketet med uppgradering kostade oss 11400kr. UE ringer oss och hotar med om vi inte betalar så kommer dom inte anmäla uppsäkringen till elleverantören.  Detta kommer också anmälas till allmänna reklamationsnämnden då inget sköttes korrekt och vilseledande information på hemsidan.	1
Va hände undrade ja också, beställde laddbox me installation dom lovade att boxen skulle skickas inget hände på 3 veckor efter ny kontakt boxen va inte ens skickad, då avbeställde ja ordern!! Inget företag ja skulle rekommendera till någon!!	1
Kommer inga produkter. Har gått 1 vecka utan någon uppdatering	1
Ni har skickat mitt paket till fel adress	1
Otroligt dålig upplevelse. Hur kan man skicka ens beställning till ett utlämningsställe. När det står hemleverans?!? Åtminstone borde man informera och fråga vad jag som kund vill ha innan orden bekräftas/går igenom.	1
Väntar fortfarande,ingen information,ingen kontakt,inget meil.15 dagar efter fick svar,men inte grejer jag beställd.....Trakigt	1
Jag har köpt en och ingenting har fungerat, felaktiga kretskort, läckage, sönderbrända kablar, dålig lukt, trasig växelventil, trasig kompressor, trasig fläktmotor – ingen ända på problemen. Företaget som jag köpte igenom har gjort allting för hjälpa mig och de har helt sluta sälja deras pumpar, för som de säger, det är i princip fel på alla deras pumpar. Enligt Comfortzone är alla fel andras fel, installatörens fel, användarens fel, huset fel osv… Samma sak med IVT 890/895 som de tillverkar. Däremot IVT Vent fungerar utan problem.  Enligt min installatör så (Ängslyckan, Enköping) brann en värmepump totalt upp och höll på bränna upp hela brf-föreningen, inte ens då accepterade Comfortzone det skulle vara något fel. Den nya pumpen som sedan köptes in, läckte beredaren som ett såll – helt normalt enligt Comfortzone och menade att installatören ska ha några extra vattentankar med sig.  Det värsta av allt är ändå Trygghetsförsäkringen. Alla företag i branschen har en trygghetsförsäkring, som ingår i 6 år och kan förlängas till 16 år (eller 18 år), så säljer Comfortzone också att det gör för sina pumpar. Alla använder bolaget Artic, men kontroll med Artic, så tar de inte sedan 2016 Comfortzone pumpar. Inte heller något annat bolag heller använder de. När jag pressade på Comfortzone om detta, så säger de att de själva försäkrar, de är egen försäkring. suck – skapar egna lagar och regler.  Jag har hursomhelst reklamerat och begärt pengarna tillbaka, Comfortzonen är utkastad och en Nibe F730 sitter på plats och fungerar utan problem, det är a och o, man kan lita på sin panna.	1
